head_node,tail_node,neglog_pval,abs_effect
ukb-b-14926,ebi-a-GCST004615,0.312034659425595,0.248335059337593
ukb-b-14926,ieu-a-117,0.3010299956639812,2.21345476357431
ukb-b-14926,ieu-a-765,0.2543692791636624,0.447719059061256
ukb-b-14926,met-a-332,-0.0,0.0
ukb-b-14926,met-a-455,-0.0,0.0
ukb-b-14926,met-a-526,-0.0,0.0
ukb-b-14926,met-a-590,0.3010299956639812,0.0337932024973177
ukb-b-14926,met-a-672,0.3010299956639812,0.112267646068227
ukb-b-14926,met-b-185,-0.0,0.0
ukb-b-14926,met-b-209,-0.0,0.0
ukb-b-14926,met-c-907,0.9819973282777604,1.03963816186502
ukb-b-14926,met-c-930,1.1927101112698166,0.397776517305889
ukb-b-14926,prot-a-1030,0.4615196151758937,2.87498687447358
ukb-b-14926,prot-a-1173,0.4714114316390398,1.95563053760867
ukb-b-14926,prot-a-13,1.9784227958730272,3.5589085419657
ukb-b-14926,prot-a-1467,0.2109847586522767,0.647730294495601
ukb-b-14926,prot-a-1828,2.394138204504925,1.55257491355094
ukb-b-14926,prot-a-1873,1.8551472389584391,0.926162280199423
ukb-b-14926,prot-a-2008,0.1830709332053331,0.907401856616335
ukb-b-14926,prot-a-223,0.0285450641654444,0.175755002933757
ukb-b-14926,prot-a-264,0.1543702786346339,0.51873081666333
ukb-b-14926,prot-a-2944,0.3690575411998962,0.579287826839513
ukb-b-14926,prot-a-3222,0.6440420981909745,0.646045648455836
ukb-b-14926,prot-a-39,0.1317720656573687,0.641737628038998
ukb-b-14926,prot-a-481,0.3878413828827126,1.02126803381467
ukb-b-14926,prot-a-482,0.0011724170578774,0.0051166500437572
ukb-b-14926,prot-a-680,0.112280061874241,0.608373774668042
ukb-b-14926,prot-a-689,0.1364719130498929,0.239125467308484
ukb-b-14926,prot-a-94,0.4282228649731298,0.26255713815735
ukb-b-14926,ubm-a-1049,1.3736063066839614,1.91638213741725
ukb-b-14926,ubm-a-1201,0.037200289531668,0.0874306598224558
ukb-b-14926,ubm-a-1381,0.0645458999401889,0.24471832710079
ukb-b-14926,ubm-a-1390,0.078485534659214,0.240273842416067
ukb-b-14926,ubm-a-1423,0.321105986717041,0.646531629140727
ukb-b-14926,ubm-a-1574,0.2126273348430143,0.662158398998083
ukb-b-14926,ubm-a-1706,0.1639597341799431,0.123513975054343
ukb-b-14926,ubm-a-1791,0.1203219912453836,0.190684092657457
ukb-b-14926,ubm-a-1860,0.2775347436621332,11.0088824389257
ukb-b-14926,ubm-a-2033,0.1518559026369262,6.29198006458582
ukb-b-14926,ubm-a-2044,0.4127423597226639,0.737882381948735
ukb-b-14926,ubm-a-210,0.3132214049699193,0.844830062432942
ukb-b-14926,ubm-a-2284,0.2886989873415622,0.846066116969105
ukb-b-14926,ubm-a-2442,2.7149463399414597,1.80412088146208
ukb-b-14926,ubm-a-2500,0.1636885412216701,0.30128086700995
ukb-b-14926,ubm-a-2601,0.1014067778372057,0.254702235935954
ukb-b-14926,ubm-a-2925,0.4243885367074543,0.894128048526763
ukb-b-14926,ubm-a-2955,0.0224349946711894,0.108378323986551
ukb-b-14926,ubm-a-883,0.0655442142557563,2.79666162391343
ukb-b-14926,ubm-a-947,1.1989372950035857,0.345286322913227
ukb-b-14926,ukb-a-167,1.2048744249272414,0.0250606354760121
ukb-b-14926,ukb-a-219,0.4222056461577997,0.046486121079599
ukb-b-14926,ukb-a-533,0.5565626553305034,0.0464320479440657
